continous_index,original_index,zinc_id,smiles,src
20237,41940,ZINC000095067835,Cc1ccc(CN[C@@H]2CCCNC2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20238,41941,ZINC000095067836,Cc1ccc(CN[C@H]2CCCNC2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20239,41942,ZINC000095067839,NCc1c(Cl)cccc1C(F)(F)F,oakwood-amines-and-aromatic-N-sp2.csv
20240,41943,ZINC000095079072,FC(F)(F)c1ccc([C@@H]2CNCCN2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20241,41944,ZINC000095079073,FC(F)(F)c1ccc([C@H]2CNCCN2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20242,41945,ZINC000095081264,Cc1nccn1-c1ccc(C=O)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20243,41946,ZINC000095093078,COC(=O)c1ccc(Br)c2cccnc12,oakwood-amines-and-aromatic-N-sp2.csv
20244,41947,ZINC000095093158,CN(C)C[C@@H](O)S(=O)(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
20245,41948,ZINC000095093159,CN(C)C[C@H](O)S(=O)(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
20246,41949,ZINC000095093273,CC(C)(C)OC(=O)N1CCN(c2cncnc2)CC1,oakwood-amines-and-aromatic-N-sp2.csv
20247,41950,ZINC000095093356,CCOc1ccnc(C=O)c1,oakwood-amines-and-aromatic-N-sp2.csv
20248,41951,ZINC000095093407,CCN1CCN(c2cncnc2)CC1,oakwood-amines-and-aromatic-N-sp2.csv
20249,41952,ZINC000095093484,COC(=O)c1cnn2ccc(Cl)nc12,oakwood-amines-and-aromatic-N-sp2.csv
20250,41953,ZINC000095093487,N#Cc1cnn2ccc(Cl)nc12,oakwood-amines-and-aromatic-N-sp2.csv
20251,41954,ZINC000095100151,N[C@@H]1CCCN(Cc2ccccc2F)C1,oakwood-amines-and-aromatic-N-sp2.csv
20252,41955,ZINC000095100166,c1cc(N2CCOCC2)ccc1[C@@H]1CNCCN1,oakwood-amines-and-aromatic-N-sp2.csv
20253,41956,ZINC000095100167,c1cc(N2CCOCC2)ccc1[C@H]1CNCCN1,oakwood-amines-and-aromatic-N-sp2.csv
20254,41957,ZINC000095147649,OC1CCN(Cc2cnc(Cl)s2)CC1,oakwood-amines-and-aromatic-N-sp2.csv
20255,41958,ZINC000095147650,N[C@H]1CCCN(c2ccccn2)C1,oakwood-amines-and-aromatic-N-sp2.csv
20256,41959,ZINC000095147651,N[C@@H]1CCCN(c2ccccn2)C1,oakwood-amines-and-aromatic-N-sp2.csv
20257,41960,ZINC000095147654,C[C@H](NC[C@@H]1CCCNC1)c1cccc(Cl)c1,oakwood-amines-and-aromatic-N-sp2.csv
20258,41961,ZINC000095147655,C[C@@H](NC[C@@H]1CCCNC1)c1cccc(Cl)c1,oakwood-amines-and-aromatic-N-sp2.csv
20259,41962,ZINC000095147656,C[C@H](NC[C@H]1CCCNC1)c1cccc(Cl)c1,oakwood-amines-and-aromatic-N-sp2.csv
20260,41963,ZINC000095147657,C[C@@H](NC[C@H]1CCCNC1)c1cccc(Cl)c1,oakwood-amines-and-aromatic-N-sp2.csv
20261,41964,ZINC000095147658,C[C@H](NC[C@@H]1CCCNC1)c1ccc(F)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20262,41965,ZINC000095147659,C[C@@H](NC[C@@H]1CCCNC1)c1ccc(F)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20263,41966,ZINC000095147660,C[C@H](NC[C@H]1CCCNC1)c1ccc(F)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20264,41967,ZINC000095147661,C[C@@H](NC[C@H]1CCCNC1)c1ccc(F)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20265,41968,ZINC000095147662,CC(C)(C)OC(=O)NC1CCN(CC(=O)c2ccc(Cl)cc2)CC1,oakwood-amines-and-aromatic-N-sp2.csv
20266,41969,ZINC000095147663,Clc1ccccc1CN[C@@H]1CCCNC1,oakwood-amines-and-aromatic-N-sp2.csv
20267,41970,ZINC000095147664,Clc1ccccc1CN[C@H]1CCCNC1,oakwood-amines-and-aromatic-N-sp2.csv
20268,41971,ZINC000095147665,Fc1ccccc1CN[C@@H]1CCCNC1,oakwood-amines-and-aromatic-N-sp2.csv
20269,41972,ZINC000095147666,Fc1ccccc1CN[C@H]1CCCNC1,oakwood-amines-and-aromatic-N-sp2.csv
20270,41973,ZINC000095147673,Fc1cc(C(F)F)c(F)cn1,oakwood-amines-and-aromatic-N-sp2.csv
20271,41974,ZINC000095147696,CCCCc1cccc(F)n1,oakwood-amines-and-aromatic-N-sp2.csv
20272,41975,ZINC000095201960,CCOC(=O)c1ncccc1O,oakwood-amines-and-aromatic-N-sp2.csv
20273,41976,ZINC000095202009,CN(CCN)Cc1ccc(F)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20274,41977,ZINC000095221245,COC(=O)[C@H]1NCCc2nc[nH]c21,oakwood-amines-and-aromatic-N-sp2.csv
20275,41978,ZINC000095221247,COC(=O)[C@@H]1NCCc2nc[nH]c21,oakwood-amines-and-aromatic-N-sp2.csv
20276,41979,ZINC000095223304,CCN1CCC[C@@H]1CNCc1ccccn1,oakwood-amines-and-aromatic-N-sp2.csv
20277,41980,ZINC000095223305,CCN1CCC[C@H]1CNCc1ccccn1,oakwood-amines-and-aromatic-N-sp2.csv
20278,41981,ZINC000095351731,CN(C)C1(CN)CCCCC1,oakwood-amines-and-aromatic-N-sp2.csv
20279,41982,ZINC000095483537,Brc1ccc(-c2nc[nH]n2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20280,41983,ZINC000095483606,O=C(O)c1c[nH]c2ccncc12,oakwood-amines-and-aromatic-N-sp2.csv
20281,41984,ZINC000095483608,CC(=O)c1ncccc1O,oakwood-amines-and-aromatic-N-sp2.csv
20282,41985,ZINC000095483742,Nc1[nH]nc2c1CCCC2,oakwood-amines-and-aromatic-N-sp2.csv
20283,41986,ZINC000095496166,CCOC(=O)c1cc2cc(Br)ccc2cn1,oakwood-amines-and-aromatic-N-sp2.csv
20284,41987,ZINC000095496177,NC[C@H](c1ccccc1)N1CCCCCC1,oakwood-amines-and-aromatic-N-sp2.csv
20285,41988,ZINC000095496178,NC[C@@H](c1ccccc1)N1CCCCCC1,oakwood-amines-and-aromatic-N-sp2.csv
20286,41989,ZINC000095616601,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,oakwood-amines-and-aromatic-N-sp2.csv
20287,41990,ZINC000095616802,Clc1cn2c(I)cnc2cn1,oakwood-amines-and-aromatic-N-sp2.csv
20288,41991,ZINC000095626697,CC(=O)c1cc(C#N)c(=O)[nH]c1C,oakwood-amines-and-aromatic-N-sp2.csv
20289,41992,ZINC000095627778,Fc1cncc(F)c1C(F)(F)F,oakwood-amines-and-aromatic-N-sp2.csv
20290,41993,ZINC000095630357,COC(=O)c1cc(I)cnc1N,oakwood-amines-and-aromatic-N-sp2.csv
20291,41994,ZINC000095634860,NCC(Cc1ccccc1)(Cc1ccccc1)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
20292,41995,ZINC000095634878,CNCCOCCNC(=O)OC(C)(C)C,oakwood-amines-and-aromatic-N-sp2.csv
20293,41996,ZINC000095642496,Cc1cnc(C=O)cc1Br,oakwood-amines-and-aromatic-N-sp2.csv
20294,41997,ZINC000095642503,Oc1ncnc2nc(Cl)ccc12,oakwood-amines-and-aromatic-N-sp2.csv
20295,41998,ZINC000095670836,CNc1nccc(C(OC)OC)n1,oakwood-amines-and-aromatic-N-sp2.csv
20296,41999,ZINC000095670837,Brc1ncoc1-c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
20297,42000,ZINC000095670840,Brc1ccc(Br)c2sc(-c3ccccc3)nc12,oakwood-amines-and-aromatic-N-sp2.csv
20298,42001,ZINC000095670853,COc1cnc(C)c(Br)c1,oakwood-amines-and-aromatic-N-sp2.csv
20299,42002,ZINC000095681630,O=S(=O)(Cl)c1ccc(-c2cnco2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20300,42003,ZINC000095686540,Cn1c(=O)oc2cc(S(=O)(=O)Cl)ccc21,oakwood-amines-and-aromatic-N-sp2.csv
20301,42004,ZINC000095696930,Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)Cl,oakwood-amines-and-aromatic-N-sp2.csv
20302,42005,ZINC000095696994,CCCCCCCCCCCCCCc1c(C(F)(F)F)oc(=O)[nH]c1=O,oakwood-amines-and-aromatic-N-sp2.csv
20303,42006,ZINC000095696998,O=C(Nc1ccc(S(=O)(=O)Cl)cc1)Nc1cccnc1,oakwood-amines-and-aromatic-N-sp2.csv
20304,42007,ZINC000095696999,O=C(Nc1ccc(S(=O)(=O)Cl)cc1)Nc1ccccn1,oakwood-amines-and-aromatic-N-sp2.csv
20305,42008,ZINC000095698117,CCOc1ccc(S(=O)(=O)Cl)cc1NC(=O)Nc1ccncc1,oakwood-amines-and-aromatic-N-sp2.csv
20306,42009,ZINC000095698120,CCOc1ccc(NC(=O)c2ccccn2)cc1S(=O)(=O)Cl,oakwood-amines-and-aromatic-N-sp2.csv
20307,42010,ZINC000095725657,CCCCCCCCCCCCSc1nnc(S)s1,oakwood-amines-and-aromatic-N-sp2.csv
20308,42011,ZINC000095763798,CC(=O)c1cnc(Cl)c(C)c1,oakwood-amines-and-aromatic-N-sp2.csv
20309,42012,ZINC000095775943,CSc1cc(Br)ncn1,oakwood-amines-and-aromatic-N-sp2.csv
20310,42013,ZINC000095829909,COC(=O)c1c[nH]cc(Br)c1=O,oakwood-amines-and-aromatic-N-sp2.csv
20311,42014,ZINC000095830048,O=C(O)c1cn2ccc(C(F)(F)F)cc2n1,oakwood-amines-and-aromatic-N-sp2.csv
20312,42015,ZINC000095830130,CC(C)(C)OC(=O)Cc1ncc(Br)cn1,oakwood-amines-and-aromatic-N-sp2.csv
20313,42016,ZINC000095830180,FC(F)(F)c1c[nH]c2nccc(Br)c12,oakwood-amines-and-aromatic-N-sp2.csv
20314,42017,ZINC000095830489,Nc1nc(C(F)(F)F)c(CO)s1,oakwood-amines-and-aromatic-N-sp2.csv
20315,42018,ZINC000095830510,Nc1ccc(I)c2cccnc12,oakwood-amines-and-aromatic-N-sp2.csv
20316,42019,ZINC000095830612,CCOC(=O)c1c(C)cnn1C,oakwood-amines-and-aromatic-N-sp2.csv
20317,42020,ZINC000095845624,FC(F)(F)c1nc(Cl)ccc1Br,oakwood-amines-and-aromatic-N-sp2.csv
20318,42021,ZINC000095884119,NCC[C@@H](Cc1ccccc1)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
20319,42022,ZINC000095910898,COC(=O)c1cnc2cc(Br)ccc2c1,oakwood-amines-and-aromatic-N-sp2.csv
20320,42023,ZINC000095930430,NC(=O)c1n[nH]c2ccc(Cl)cc12,oakwood-amines-and-aromatic-N-sp2.csv
20321,42024,ZINC000095930487,O=Cc1nc2ccccn2n1,oakwood-amines-and-aromatic-N-sp2.csv
20322,42025,ZINC000095930683,CCOC(=O)c1ccnc(Br)n1,oakwood-amines-and-aromatic-N-sp2.csv
20323,42026,ZINC000095932668,NNC(=O)CN1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,oakwood-amines-and-aromatic-N-sp2.csv
20324,42027,ZINC000095933683,FC(F)(F)Oc1cc(I)cc(Cl)n1,oakwood-amines-and-aromatic-N-sp2.csv
20325,42028,ZINC000096024089,Fc1ccc(C(F)(F)C(F)(F)F)c(F)n1,oakwood-amines-and-aromatic-N-sp2.csv
20326,42029,ZINC000096024830,O=C(c1ccc(F)nc1F)C(F)(F)F,oakwood-amines-and-aromatic-N-sp2.csv
20327,42030,ZINC000096094072,Cc1[nH]nc(N)c1C,oakwood-amines-and-aromatic-N-sp2.csv
20328,42031,ZINC000096305482,Fc1cc(F)cc([C@@H]2CNCCN2)c1,oakwood-amines-and-aromatic-N-sp2.csv
20329,42032,ZINC000096305485,Fc1ccc([C@@H]2CNCCN2)cc1Br,oakwood-amines-and-aromatic-N-sp2.csv
20330,42033,ZINC000096305487,Fc1ccc([C@@H]2CNCCN2)c(Br)c1,oakwood-amines-and-aromatic-N-sp2.csv
20331,42034,ZINC000096319822,NC[C@H]1CCCCN1Cc1ccc(Cl)cc1Cl,oakwood-amines-and-aromatic-N-sp2.csv
20332,42035,ZINC000096319823,NC[C@@H]1CCCCN1Cc1ccc(Cl)cc1Cl,oakwood-amines-and-aromatic-N-sp2.csv
20333,42036,ZINC000096319871,CN(CCN)Cc1cccc(C(F)(F)F)c1,oakwood-amines-and-aromatic-N-sp2.csv
20334,42037,ZINC000096319873,COc1ccc(CN(C)CCN)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20335,42038,ZINC000096319874,CN(CCN)Cc1ccccc1Cl,oakwood-amines-and-aromatic-N-sp2.csv
20336,42039,ZINC000096319875,CN(CCN)Cc1ccc(Br)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20337,42040,ZINC000096319876,Cc1ccccc1CN(C)CCN,oakwood-amines-and-aromatic-N-sp2.csv
20338,42041,ZINC000096319877,CN(CCN)Cc1cccnc1,oakwood-amines-and-aromatic-N-sp2.csv
20339,42042,ZINC000096319878,Cc1cccc(CN(C)CCN)c1,oakwood-amines-and-aromatic-N-sp2.csv
20340,42043,ZINC000096319879,CN(CCN)Cc1cccc(Br)c1,oakwood-amines-and-aromatic-N-sp2.csv
20341,42044,ZINC000096319910,N#Cc1ccc(CNC2CCNCC2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20342,42045,ZINC000096511608,CCOC(=O)c1ccn(-c2ccc(C#N)cc2)n1,oakwood-amines-and-aromatic-N-sp2.csv
20343,42046,ZINC000096675110,O=S(=O)(n1cnc2ccccc21)C(F)(F)F,oakwood-amines-and-aromatic-N-sp2.csv
20344,42047,ZINC000096675111,O=S(=O)(n1ccnc1-c1ccccc1)C(F)(F)F,oakwood-amines-and-aromatic-N-sp2.csv
20345,42048,ZINC000096675113,CC(=O)Nc1nncn1C(C)=O,oakwood-amines-and-aromatic-N-sp2.csv
20346,42049,ZINC000096874441,N#Cc1ccc2[nH]c(-c3ccco3)nc2c1,oakwood-amines-and-aromatic-N-sp2.csv
20347,42050,ZINC000097950009,NCc1ccc(S(F)(F)(F)(F)F)cc1F,oakwood-amines-and-aromatic-N-sp2.csv
20348,42051,ZINC000097950011,NCc1cc(F)cc(S(F)(F)(F)(F)F)c1,oakwood-amines-and-aromatic-N-sp2.csv
20349,42052,ZINC000097950022,NCc1cc(Cl)cc(S(F)(F)(F)(F)F)c1,oakwood-amines-and-aromatic-N-sp2.csv
20350,42053,ZINC000097950034,N[C@@H](Cc1cccc(S(F)(F)(F)(F)F)c1)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
20351,42054,ZINC000097950035,N[C@H](Cc1cccc(S(F)(F)(F)(F)F)c1)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
20352,42055,ZINC000097950036,N[C@@H](Cc1ccc(S(F)(F)(F)(F)F)cc1)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
20353,42056,ZINC000097950037,N[C@H](Cc1ccc(S(F)(F)(F)(F)F)cc1)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
20354,42057,ZINC000097950038,COc1ccc(S(F)(F)(F)(F)F)cc1CN,oakwood-amines-and-aromatic-N-sp2.csv
20355,42058,ZINC000097950039,N[C@@H](Cc1ccc(S(F)(F)(F)(F)F)cc1F)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
20356,42059,ZINC000097950040,N[C@H](Cc1ccc(S(F)(F)(F)(F)F)cc1F)C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
20357,42060,ZINC000097956654,CN1CCC(OC(=O)Nc2ccc(S(=O)(=O)Cl)cc2)CC1,oakwood-amines-and-aromatic-N-sp2.csv
20358,42061,ZINC000098042883,Cc1nc(C23CC4CC(CC(C4)C2)C3)sc1C(=O)O,oakwood-amines-and-aromatic-N-sp2.csv
20359,42062,ZINC000098042884,Cc1ccn2nc(-c3ccccc3)cc2n1,oakwood-amines-and-aromatic-N-sp2.csv
20360,42063,ZINC000098042885,Cc1ccn2nc(C)c(-c3ccccc3)c2n1,oakwood-amines-and-aromatic-N-sp2.csv
20361,42064,ZINC000098071530,N#Cc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cn1,oakwood-amines-and-aromatic-N-sp2.csv
20362,42065,ZINC000098071611,Cc1sc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
20363,42066,ZINC000098071636,FC(F)(F)c1ccc(-c2nc(-c3ccccc3)cs2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20364,42067,ZINC000098072718,CCOC(=O)c1sc(-c2cccc(-c3cc4ccccc4[nH]3)c2)nc1C,oakwood-amines-and-aromatic-N-sp2.csv
20365,42068,ZINC000098214272,CCOCCSc1ccccn1,oakwood-amines-and-aromatic-N-sp2.csv
20366,42069,ZINC000100000553,O=c1nccc2[nH]ccn12,oakwood-amines-and-aromatic-N-sp2.csv
20367,42070,ZINC000100000564,O=S(=O)(Oc1nccc2ncccc12)C(F)(F)F,oakwood-amines-and-aromatic-N-sp2.csv
20368,42071,ZINC000100000577,O=S(=O)(Oc1ccc(C(F)(F)F)nc1)C(F)(F)F,oakwood-amines-and-aromatic-N-sp2.csv
20369,42072,ZINC000100000776,CCCCCCCCSC1(n2nnc3ccccc32)CCCCC1,oakwood-amines-and-aromatic-N-sp2.csv
20370,42073,ZINC000100000898,Cc1nn(-c2ccccc2)c(O)c1/N=N/c1c(O)cc(S(=O)(=O)N(C)C)c2ccccc12,oakwood-amines-and-aromatic-N-sp2.csv
20371,42074,ZINC000100001139,CCCCCCC[C@@H](Nc1ccc(N[C@@H](CCCCCCC)n2nnc3ccccc32)cc1)n1nnc2ccccc21,oakwood-amines-and-aromatic-N-sp2.csv
20372,42075,ZINC000100001140,CCCCCCC[C@H](Nc1ccc(N[C@@H](CCCCCCC)n2nnc3ccccc32)cc1)n1nnc2ccccc21,oakwood-amines-and-aromatic-N-sp2.csv
20373,42076,ZINC000100001141,CCCCCCC[C@@H](Nc1ccc(N[C@H](CCCCCCC)n2nnc3ccccc32)cc1)n1nnc2ccccc21,oakwood-amines-and-aromatic-N-sp2.csv
20374,42077,ZINC000100001142,CCCCCCCCCCCCCCCCCCSc1nc2ccccc2s1,oakwood-amines-and-aromatic-N-sp2.csv
20375,42078,ZINC000100001779,Nc1ccc2[nH]c(-c3ccc(O)cc3)nc2c1,oakwood-amines-and-aromatic-N-sp2.csv
20376,42079,ZINC000100002634,O=C(O)C12C[C@H]3C[C@H](C1)CC(n1ncnn1)(C3)C2,oakwood-amines-and-aromatic-N-sp2.csv
20377,42080,ZINC000100002635,O=C(O)C12C[C@@H]3C[C@@H](C1)CC(n1ncnn1)(C3)C2,oakwood-amines-and-aromatic-N-sp2.csv
20378,42081,ZINC000100003566,Cn1nccc1O,oakwood-amines-and-aromatic-N-sp2.csv
20379,42082,ZINC000100004304,CN1CCN(S(=O)(=O)Cl)CC1,oakwood-amines-and-aromatic-N-sp2.csv
20380,42083,ZINC000100004398,N[C@H]1CC[C@@H](NC(=O)OCc2ccccc2)CC1,oakwood-amines-and-aromatic-N-sp2.csv
20381,42084,ZINC000100004621,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
20382,42085,ZINC000100004660,COC(=O)[C@@H]1C(=O)C[C@H]2CC[C@H]1N2C,oakwood-amines-and-aromatic-N-sp2.csv
20383,42086,ZINC000100005046,Oc1c(Br)cncc1Br,oakwood-amines-and-aromatic-N-sp2.csv
20384,42087,ZINC000100005148,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1,oakwood-amines-and-aromatic-N-sp2.csv
20385,42088,ZINC000100005150,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,oakwood-amines-and-aromatic-N-sp2.csv
20386,42089,ZINC000100005234,CN1C[C@@H]2CC[C@@H](C1)N2,oakwood-amines-and-aromatic-N-sp2.csv
20387,42090,ZINC000100005238,CN1C[C@H]2CC[C@H](C1)N2,oakwood-amines-and-aromatic-N-sp2.csv
20388,42091,ZINC000100005453,CC(C)(C)OC(=O)N[C@@H]1CC[C@@H](CN)CC1,oakwood-amines-and-aromatic-N-sp2.csv
20389,42092,ZINC000100005493,CN(C)[C@@H]1CC[C@@H](O)CC1,oakwood-amines-and-aromatic-N-sp2.csv
20390,42093,ZINC000100005670,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,oakwood-amines-and-aromatic-N-sp2.csv
20391,42094,ZINC000100006611,O=C(O)c1cc2cc(Cl)cnc2[nH]1,oakwood-amines-and-aromatic-N-sp2.csv
20392,42095,ZINC000100006734,N[C@H]1C[C@@H](C(=O)O)C1,oakwood-amines-and-aromatic-N-sp2.csv
20393,42096,ZINC000100006856,O=C1[C@@H]2CC3C[C@@H]1CN(C3)C2,oakwood-amines-and-aromatic-N-sp2.csv
20394,42097,ZINC000100006859,O=C1[C@H]2CC3C[C@H]1CN(C3)C2,oakwood-amines-and-aromatic-N-sp2.csv
20395,42098,ZINC000100007008,N[C@@H]1CC[C@@H](NC(=O)OCc2ccccc2)CC1,oakwood-amines-and-aromatic-N-sp2.csv
20396,42099,ZINC000100007138,CC(C)(C)OC(=O)N[C@@H]1CC[C@H](CN)CC1,oakwood-amines-and-aromatic-N-sp2.csv
20397,42100,ZINC000100008700,O=C1C[C@@H]2COC[C@@H](C1)N2Cc1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
20398,42101,ZINC000100008704,O=C1C[C@H]2COC[C@H](C1)N2Cc1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
20399,42102,ZINC000100008762,Cn1ccc(-c2ccc(S(=O)(=O)Cl)cc2)n1,oakwood-amines-and-aromatic-N-sp2.csv
20400,42103,ZINC000100009403,O=S(=O)(Cl)c1ccc2[nH]ncc2c1,oakwood-amines-and-aromatic-N-sp2.csv
20401,42104,ZINC000100009822,C1O[C@H]2CN[C@H]1C2,oakwood-amines-and-aromatic-N-sp2.csv
20402,42105,ZINC000100009827,C1N[C@H]2CO[C@H]1C2,oakwood-amines-and-aromatic-N-sp2.csv
20403,42106,ZINC000100010528,CC(=O)c1c(O)c2ccccc2[nH]c1=O,oakwood-amines-and-aromatic-N-sp2.csv
20404,42107,ZINC000100011349,C=CCN1CCC=C1CN,oakwood-amines-and-aromatic-N-sp2.csv
20405,42108,ZINC000100012021,CN1[C@H]2CC[C@H]1CC(OC(=O)[C@H](O)c1ccccc1)C2,oakwood-amines-and-aromatic-N-sp2.csv
20406,42109,ZINC000100012208,CN1[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,oakwood-amines-and-aromatic-N-sp2.csv
20407,42110,ZINC000100012237,CC(C)(C)OC(=O)N1[C@@H]2CC[C@@H]1CNC2,oakwood-amines-and-aromatic-N-sp2.csv
20408,42111,ZINC000100012244,CC(C)(C)OC(=O)N1[C@H]2CC[C@H]1CNC2,oakwood-amines-and-aromatic-N-sp2.csv
20409,42112,ZINC000100013265,N[C@@H]1C[C@@H]2CC[C@H](C1)N2Cc1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
20410,42113,ZINC000100013500,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@H]2C[C@@H]3CC[C@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,oakwood-amines-and-aromatic-N-sp2.csv
20411,42114,ZINC000100013521,N[C@H]1C[C@@H]2CC[C@H](C1)N2Cc1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
20412,42115,ZINC000100015299,O=c1cc(Cl)nc2[nH]ccn12,oakwood-amines-and-aromatic-N-sp2.csv
20413,42116,ZINC000100017139,N[C@H]1C[C@H](C(=O)O)C1,oakwood-amines-and-aromatic-N-sp2.csv
20414,42117,ZINC000100018083,C1C[C@H]2C[C@H]1CN2,oakwood-amines-and-aromatic-N-sp2.csv
20415,42118,ZINC000100025059,Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2,oakwood-amines-and-aromatic-N-sp2.csv
20416,42119,ZINC000100025261,Cc1nc(-c2ccc(S(=O)(=O)Cl)cc2)cs1,oakwood-amines-and-aromatic-N-sp2.csv
20417,42120,ZINC000100025275,CN1[C@H]2CC[C@H]1CC(OC(=O)[C@@H](O)c1ccccc1)C2,oakwood-amines-and-aromatic-N-sp2.csv
20418,42121,ZINC000100025300,CC(C)(C)OC(=O)N1C[C@H]2CC[C@H]1CNC2,oakwood-amines-and-aromatic-N-sp2.csv
20419,42122,ZINC000100025415,CN1[C@H]2CC[C@@H]1C[C@H](OS(C)(=O)=O)C2,oakwood-amines-and-aromatic-N-sp2.csv
20420,42123,ZINC000100026143,Oc1cc2c(c(O)n1)CCCC2,oakwood-amines-and-aromatic-N-sp2.csv
20421,42124,ZINC000100028483,Clc1nc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,oakwood-amines-and-aromatic-N-sp2.csv
20422,42125,ZINC000100028489,Clc1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,oakwood-amines-and-aromatic-N-sp2.csv
20423,42126,ZINC000100031109,O=C1NCC[C@]12CCNC2,oakwood-amines-and-aromatic-N-sp2.csv
20424,42127,ZINC000100032256,Cn1ccc2cc(S(=O)(=O)Cl)ccc21,oakwood-amines-and-aromatic-N-sp2.csv
20425,42128,ZINC000100032259,Cc1nn(-c2ccccc2)c(C)c1S(=O)(=O)Cl,oakwood-amines-and-aromatic-N-sp2.csv
20426,42129,ZINC000100032880,CN(C)[C@@H]1CC[C@H](O)CC1,oakwood-amines-and-aromatic-N-sp2.csv
20427,42130,ZINC000100055228,CC(C)(C)OC(=O)N[C@H]1C[C@H](N)C1,oakwood-amines-and-aromatic-N-sp2.csv
20428,42131,ZINC000100056633,Cc1ccc(C(NCC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)(c2ccccc2)c2ccccc2)cc1,oakwood-amines-and-aromatic-N-sp2.csv
20429,42132,ZINC000100057890,FC1(F)C[C@@H]2CC[C@@H](C1)N2,oakwood-amines-and-aromatic-N-sp2.csv
20430,42133,ZINC000100057893,FC1(F)C[C@H]2CC[C@H](C1)N2,oakwood-amines-and-aromatic-N-sp2.csv
20431,42134,ZINC000100061655,C/C(=C\N=c1\ccccn1Cn1nnc2ccccc21)c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
20432,42135,ZINC000100074663,CCCCCCCCSc1nnc(S)s1,oakwood-amines-and-aromatic-N-sp2.csv
20433,42136,ZINC000100081663,CC(C)(C)OC(=O)N[C@@H]1C[C@H](N)C1,oakwood-amines-and-aromatic-N-sp2.csv
20434,42137,ZINC000100099100,CN[C@H](C)CC12C[C@@H]3CC(C[C@H](C3)C1)[C@@H]2c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
20435,42138,ZINC000100099103,CN[C@@H](C)CC12C[C@@H]3CC(C[C@H](C3)C1)[C@@H]2c1ccccc1,oakwood-amines-and-aromatic-N-sp2.csv
